symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
NVDA250919C00045000,NVDA,equity,2025-09-19 00:00:00+00:00,45.0,C,124.2,125.65,128.52,,9.0,383.0,100.0,USD,USD,False,3.718750703125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00046000,NVDA,equity,2025-09-19 00:00:00+00:00,46.0,C,123.15,124.7,120.56,,1.0,48.0,100.0,USD,USD,False,3.7148444628906248,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00047000,NVDA,equity,2025-09-19 00:00:00+00:00,47.0,C,122.15,123.7,119.47,,2.0,52.0,100.0,USD,USD,False,3.6562508593750005,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00048000,NVDA,equity,2025-09-19 00:00:00+00:00,48.0,C,121.15,122.7,118.93,,5.0,56.0,100.0,USD,USD,False,3.599610375976563,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00049000,NVDA,equity,2025-09-19 00:00:00+00:00,49.0,C,120.15,122.0,128.74,,1.0,89.0,100.0,USD,USD,False,3.816406708984375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00050000,NVDA,equity,2025-09-19 00:00:00+00:00,50.0,C,118.85,119.55,116.05,,65.0,683.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00052000,NVDA,equity,2025-09-19 00:00:00+00:00,52.0,C,117.15,118.7,115.39,,4.0,205.0,100.0,USD,USD,False,3.3828140429687497,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00054000,NVDA,equity,2025-09-19 00:00:00+00:00,54.0,C,115.15,116.9,123.73,,1.0,101.0,100.0,USD,USD,False,3.4570326074218753,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00055000,NVDA,equity,2025-09-19 00:00:00+00:00,55.0,C,114.2,115.55,111.85,,10.0,806.0,100.0,USD,USD,False,3.0742210644531247,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00056000,NVDA,equity,2025-09-19 00:00:00+00:00,56.0,C,121.25,122.9,113.1,,5.0,190.0,100.0,USD,USD,False,6.057619615478515,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00058000,NVDA,equity,2025-09-19 00:00:00+00:00,58.0,C,111.15,113.0,113.71,,20.0,183.0,100.0,USD,USD,False,3.330079799804687,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00060000,NVDA,equity,2025-09-19 00:00:00+00:00,60.0,C,108.25,110.65,107.0,,4.0,683.0,100.0,USD,USD,False,2.9531276171874996,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00062000,NVDA,equity,2025-09-19 00:00:00+00:00,62.0,C,106.35,108.7,104.72,,30.0,215.0,100.0,USD,USD,False,2.9111355346679693,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00064000,NVDA,equity,2025-09-19 00:00:00+00:00,64.0,C,105.2,107.0,116.21,,1.0,64.0,100.0,USD,USD,False,3.048830502929688,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00065000,NVDA,equity,2025-09-19 00:00:00+00:00,65.0,C,104.2,106.0,101.8,,12.0,818.0,100.0,USD,USD,False,3.003908740234375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00066000,NVDA,equity,2025-09-19 00:00:00+00:00,66.0,C,103.2,104.7,103.4,,10.0,575.0,100.0,USD,USD,False,2.7441437646484372,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00068000,NVDA,equity,2025-09-19 00:00:00+00:00,68.0,C,101.0,102.75,102.06,,50.0,308.0,100.0,USD,USD,False,2.7041048022460936,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00070000,NVDA,equity,2025-09-19 00:00:00+00:00,70.0,C,99.3,100.6,100.8,,3.0,572.0,100.0,USD,USD,False,2.5058631103515623,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00072000,NVDA,equity,2025-09-19 00:00:00+00:00,72.0,C,97.6,98.45,97.0,,2.0,1637.0,100.0,USD,USD,False,2.28906677734375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00074000,NVDA,equity,2025-09-19 00:00:00+00:00,74.0,C,94.4,96.75,96.55,,1.0,319.0,100.0,USD,USD,False,2.47656630859375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00075000,NVDA,equity,2025-09-19 00:00:00+00:00,75.0,C,94.05,95.65,91.17,,1.0,710.0,100.0,USD,USD,False,2.3671915820312495,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00076000,NVDA,equity,2025-09-19 00:00:00+00:00,76.0,C,93.0,94.35,94.85,,1.0,2926.0,100.0,USD,USD,False,2.03906740234375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00078000,NVDA,equity,2025-09-19 00:00:00+00:00,78.0,C,91.2,92.5,92.55,,6.0,1312.0,100.0,USD,USD,False,2.1406296484375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00080000,NVDA,equity,2025-09-19 00:00:00+00:00,80.0,C,89.3,89.55,90.35,,11.0,17903.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00082000,NVDA,equity,2025-09-19 00:00:00+00:00,82.0,C,87.2,88.75,86.15,,3.0,597.0,100.0,USD,USD,False,2.200199812011718,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00084000,NVDA,equity,2025-09-19 00:00:00+00:00,84.0,C,85.0,87.15,90.48,,15.0,286.0,100.0,USD,USD,False,2.3486369409179684,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00085000,NVDA,equity,2025-09-19 00:00:00+00:00,85.0,C,84.45,84.65,83.65,,1.0,2005.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00086000,NVDA,equity,2025-09-19 00:00:00+00:00,86.0,C,83.4,83.65,81.6,,10.0,576.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00088000,NVDA,equity,2025-09-19 00:00:00+00:00,88.0,C,80.95,82.15,81.49,,14.0,407.0,100.0,USD,USD,False,1.2500037499999999,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00090000,NVDA,equity,2025-09-19 00:00:00+00:00,90.0,C,79.45,79.9,80.42,,94.0,5455.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00092000,NVDA,equity,2025-09-19 00:00:00+00:00,92.0,C,76.95,78.2,78.35,,21.0,953.0,100.0,USD,USD,False,1.3671906640625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00094000,NVDA,equity,2025-09-19 00:00:00+00:00,94.0,C,75.5,75.7,76.8,,9.0,367.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00095000,NVDA,equity,2025-09-19 00:00:00+00:00,95.0,C,74.15,74.6,75.9,,1.0,2539.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00096000,NVDA,equity,2025-09-19 00:00:00+00:00,96.0,C,73.5,73.95,74.06,,4.0,3288.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00098000,NVDA,equity,2025-09-19 00:00:00+00:00,98.0,C,71.2,71.7,72.0,,21.0,1279.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00100000,NVDA,equity,2025-09-19 00:00:00+00:00,100.0,C,69.5,69.65,70.21,,12.0,43131.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00102000,NVDA,equity,2025-09-19 00:00:00+00:00,102.0,C,67.4,68.25,68.1,,25.0,3251.0,100.0,USD,USD,False,1.2382850585937497,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00104000,NVDA,equity,2025-09-19 00:00:00+00:00,104.0,C,65.4,66.25,62.5,,24.0,2626.0,100.0,USD,USD,False,1.1953165234375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00105000,NVDA,equity,2025-09-19 00:00:00+00:00,105.0,C,64.5,64.65,65.0,,116.0,8623.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00106000,NVDA,equity,2025-09-19 00:00:00+00:00,106.0,C,63.45,64.15,64.0,,17.0,3035.0,100.0,USD,USD,False,0.92187578125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00108000,NVDA,equity,2025-09-19 00:00:00+00:00,108.0,C,61.4,61.65,57.85,,1.0,3048.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00110000,NVDA,equity,2025-09-19 00:00:00+00:00,110.0,C,59.45,59.7,59.9,,250.0,13731.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00112000,NVDA,equity,2025-09-19 00:00:00+00:00,112.0,C,57.5,57.7,58.33,,52.0,4186.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00114000,NVDA,equity,2025-09-19 00:00:00+00:00,114.0,C,55.5,56.15,56.38,,37.0,4420.0,100.0,USD,USD,False,0.7812521875,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00115000,NVDA,equity,2025-09-19 00:00:00+00:00,115.0,C,54.55,54.75,55.35,,19.0,16459.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00116000,NVDA,equity,2025-09-19 00:00:00+00:00,116.0,C,53.55,54.0,54.5,,4.0,2785.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00118000,NVDA,equity,2025-09-19 00:00:00+00:00,118.0,C,51.55,52.15,52.45,,15.0,5544.0,100.0,USD,USD,False,0.7187528125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00120000,NVDA,equity,2025-09-19 00:00:00+00:00,120.0,C,49.6,50.0,50.1,,147.0,22589.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00122000,NVDA,equity,2025-09-19 00:00:00+00:00,122.0,C,47.6,47.8,48.56,,5.0,8490.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00124000,NVDA,equity,2025-09-19 00:00:00+00:00,124.0,C,45.6,46.2,46.09,,2.0,3005.0,100.0,USD,USD,False,0.7460962890625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00125000,NVDA,equity,2025-09-19 00:00:00+00:00,125.0,C,44.6,44.75,45.11,,128.0,23314.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00126000,NVDA,equity,2025-09-19 00:00:00+00:00,126.0,C,43.5,44.0,43.98,,19.0,5126.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00128000,NVDA,equity,2025-09-19 00:00:00+00:00,128.0,C,41.55,41.7,42.3,,4.0,8476.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00130000,NVDA,equity,2025-09-19 00:00:00+00:00,130.0,C,39.5,39.6,40.24,,184.0,43405.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00132000,NVDA,equity,2025-09-19 00:00:00+00:00,132.0,C,37.6,37.8,38.49,,1.0,3728.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00134000,NVDA,equity,2025-09-19 00:00:00+00:00,134.0,C,35.6,35.95,35.8,,147.0,10226.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00135000,NVDA,equity,2025-09-19 00:00:00+00:00,135.0,C,34.65,34.8,35.44,,177.0,17877.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00136000,NVDA,equity,2025-09-19 00:00:00+00:00,136.0,C,33.65,34.2,34.17,,59.0,3615.0,100.0,USD,USD,False,0.5488326367187502,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00137000,NVDA,equity,2025-09-19 00:00:00+00:00,137.0,C,32.55,32.8,31.2,,1.0,3980.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00138000,NVDA,equity,2025-09-19 00:00:00+00:00,138.0,C,31.7,32.2,32.54,,7.0,4678.0,100.0,USD,USD,False,0.51758294921875,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00139000,NVDA,equity,2025-09-19 00:00:00+00:00,139.0,C,30.7,31.2,31.3,,4.0,2886.0,100.0,USD,USD,False,0.5019581054687501,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00140000,NVDA,equity,2025-09-19 00:00:00+00:00,140.0,C,29.7,29.8,29.85,,231.0,30127.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00141000,NVDA,equity,2025-09-19 00:00:00+00:00,141.0,C,28.65,28.85,29.5,,37.0,6986.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00142000,NVDA,equity,2025-09-19 00:00:00+00:00,142.0,C,27.7,28.25,28.63,,49.0,9223.0,100.0,USD,USD,False,0.495122236328125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00144000,NVDA,equity,2025-09-19 00:00:00+00:00,144.0,C,25.8,25.95,25.75,,13.0,5051.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00145000,NVDA,equity,2025-09-19 00:00:00+00:00,145.0,C,24.8,24.9,25.3,,138.0,23476.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00146000,NVDA,equity,2025-09-19 00:00:00+00:00,146.0,C,23.8,24.0,24.55,,9.0,6163.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00148000,NVDA,equity,2025-09-19 00:00:00+00:00,148.0,C,21.8,22.0,22.55,,13.0,8684.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00150000,NVDA,equity,2025-09-19 00:00:00+00:00,150.0,C,20.0,20.05,20.38,,384.0,47579.0,100.0,USD,USD,False,1.0000000000000003e-05,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00152000,NVDA,equity,2025-09-19 00:00:00+00:00,152.0,C,18.05,18.15,18.0,,295.0,5635.0,100.0,USD,USD,False,0.2500075,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00152500,NVDA,equity,2025-09-19 00:00:00+00:00,152.5,C,17.2,17.9,18.4,,11.0,64.0,100.0,USD,USD,False,0.379889013671875,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00154000,NVDA,equity,2025-09-19 00:00:00+00:00,154.0,C,16.15,16.25,16.6,,335.0,3920.0,100.0,USD,USD,False,0.29932341308593746,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00155000,NVDA,equity,2025-09-19 00:00:00+00:00,155.0,C,15.25,15.3,15.57,,482.0,31565.0,100.0,USD,USD,False,0.30274134765625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00156000,NVDA,equity,2025-09-19 00:00:00+00:00,156.0,C,14.35,14.4,14.66,,348.0,5019.0,100.0,USD,USD,False,0.31592480957031244,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00157500,NVDA,equity,2025-09-19 00:00:00+00:00,157.5,C,13.0,13.1,12.9,,134.0,548.0,100.0,USD,USD,False,0.3315496533203125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00158000,NVDA,equity,2025-09-19 00:00:00+00:00,158.0,C,12.5,12.6,13.2,,257.0,30908.0,100.0,USD,USD,False,0.3215399877929687,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00160000,NVDA,equity,2025-09-19 00:00:00+00:00,160.0,C,10.8,10.9,10.8,,1034.0,109862.0,100.0,USD,USD,False,0.3276434423828125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00162000,NVDA,equity,2025-09-19 00:00:00+00:00,162.0,C,9.2,9.25,9.65,,750.0,8069.0,100.0,USD,USD,False,0.32520206054687495,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00162500,NVDA,equity,2025-09-19 00:00:00+00:00,162.5,C,8.8,8.9,8.9,,541.0,1494.0,100.0,USD,USD,False,0.3298406860351562,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00164000,NVDA,equity,2025-09-19 00:00:00+00:00,164.0,C,7.6,7.7,7.95,,734.0,7175.0,100.0,USD,USD,False,0.3215399877929687,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00165000,NVDA,equity,2025-09-19 00:00:00+00:00,165.0,C,6.95,7.05,6.9,,3480.0,91891.0,100.0,USD,USD,False,0.327155166015625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00166000,NVDA,equity,2025-09-19 00:00:00+00:00,166.0,C,6.25,6.3,6.35,,2333.0,6265.0,100.0,USD,USD,False,0.3198310205078124,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00167500,NVDA,equity,2025-09-19 00:00:00+00:00,167.5,C,5.3,5.4,5.3,,2260.0,4558.0,100.0,USD,USD,False,0.32300481689453114,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00168000,NVDA,equity,2025-09-19 00:00:00+00:00,168.0,C,5.0,5.05,5.0,,2750.0,7851.0,100.0,USD,USD,False,0.3181220532226562,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00170000,NVDA,equity,2025-09-19 00:00:00+00:00,170.0,C,3.9,3.95,3.9,,15193.0,111009.0,100.0,USD,USD,False,0.31555860229492183,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00172500,NVDA,equity,2025-09-19 00:00:00+00:00,172.5,C,2.77,2.79,2.8,,7670.0,10741.0,100.0,USD,USD,False,0.3112861840820312,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00175000,NVDA,equity,2025-09-19 00:00:00+00:00,175.0,C,1.89,1.9,1.88,,15966.0,79471.0,100.0,USD,USD,False,0.30884480224609373,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00177500,NVDA,equity,2025-09-19 00:00:00+00:00,177.5,C,1.26,1.28,1.26,,9146.0,10009.0,100.0,USD,USD,False,0.3107979077148437,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00180000,NVDA,equity,2025-09-19 00:00:00+00:00,180.0,C,0.82,0.83,0.82,,16665.0,56448.0,100.0,USD,USD,False,0.31201859863281245,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00182500,NVDA,equity,2025-09-19 00:00:00+00:00,182.5,C,0.54,0.55,0.54,,3863.0,12488.0,100.0,USD,USD,False,0.3178779150390625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00185000,NVDA,equity,2025-09-19 00:00:00+00:00,185.0,C,0.35,0.36,0.35,,6358.0,105428.0,100.0,USD,USD,False,0.3237372314453124,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00187500,NVDA,equity,2025-09-19 00:00:00+00:00,187.5,C,0.24,0.25,0.25,,850.0,20528.0,100.0,USD,USD,False,0.33447931152343746,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00190000,NVDA,equity,2025-09-19 00:00:00+00:00,190.0,C,0.17,0.18,0.17,,3286.0,96642.0,100.0,USD,USD,False,0.34668622070312494,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00192500,NVDA,equity,2025-09-19 00:00:00+00:00,192.5,C,0.12,0.13,0.13,,291.0,8296.0,100.0,USD,USD,False,0.358404853515625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00195000,NVDA,equity,2025-09-19 00:00:00+00:00,195.0,C,0.09,0.1,0.09,,3191.0,52532.0,100.0,USD,USD,False,0.37305314453125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00197500,NVDA,equity,2025-09-19 00:00:00+00:00,197.5,C,0.07,0.08,0.07,,63.0,6857.0,100.0,USD,USD,False,0.38867798828125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00200000,NVDA,equity,2025-09-19 00:00:00+00:00,200.0,C,0.05,0.06,0.06,,5249.0,110662.0,100.0,USD,USD,False,0.40039662109375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00202500,NVDA,equity,2025-09-19 00:00:00+00:00,202.5,C,0.04,0.05,0.05,,79.0,6275.0,100.0,USD,USD,False,0.41602146484374997,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00205000,NVDA,equity,2025-09-19 00:00:00+00:00,205.0,C,0.03,0.04,0.03,,451.0,23900.0,100.0,USD,USD,False,0.42969320312500003,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00210000,NVDA,equity,2025-09-19 00:00:00+00:00,210.0,C,0.02,0.03,0.02,,116.0,31648.0,100.0,USD,USD,False,0.46094289062500005,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00212000,NVDA,equity,2025-09-19 00:00:00+00:00,212.0,C,0.02,0.03,0.02,,122.0,4568.0,100.0,USD,USD,False,0.4804739453125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00213000,NVDA,equity,2025-09-19 00:00:00+00:00,213.0,C,0.01,0.02,0.01,,69.0,3373.0,100.0,USD,USD,False,0.4687553125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00214000,NVDA,equity,2025-09-19 00:00:00+00:00,214.0,C,0.01,0.02,0.01,,1.0,2918.0,100.0,USD,USD,False,0.476567734375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00215000,NVDA,equity,2025-09-19 00:00:00+00:00,215.0,C,0.01,0.02,0.01,,154.0,15390.0,100.0,USD,USD,False,0.48438015625,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00216000,NVDA,equity,2025-09-19 00:00:00+00:00,216.0,C,0.01,0.02,0.03,,53.0,1640.0,100.0,USD,USD,False,0.49219257812500006,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00217000,NVDA,equity,2025-09-19 00:00:00+00:00,217.0,C,0.01,0.02,0.01,,5.0,673.0,100.0,USD,USD,False,0.500005,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00218000,NVDA,equity,2025-09-19 00:00:00+00:00,218.0,C,0.01,0.02,0.01,,6.0,1499.0,100.0,USD,USD,False,0.507817421875,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00219000,NVDA,equity,2025-09-19 00:00:00+00:00,219.0,C,0.01,0.02,0.02,,224.0,1629.0,100.0,USD,USD,False,0.5039112109375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00220000,NVDA,equity,2025-09-19 00:00:00+00:00,220.0,C,0.01,0.02,0.02,,763.0,19574.0,100.0,USD,USD,False,0.5117236328125,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00221000,NVDA,equity,2025-09-19 00:00:00+00:00,221.0,C,0.0,0.01,0.01,,389.0,1386.0,100.0,USD,USD,False,0.500005,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00222000,NVDA,equity,2025-09-19 00:00:00+00:00,222.0,C,0.0,0.01,0.01,,251.0,1499.0,100.0,USD,USD,False,0.507817421875,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00223000,NVDA,equity,2025-09-19 00:00:00+00:00,223.0,C,0.0,0.01,0.02,,15.0,470.0,100.0,USD,USD,False,0.51562984375,2025-09-08 16:20:43.152791+00:00,170.135
NVDA250919C00224000,NVDA,equity,2025-09-19 00:00:00+00:00,224.0,C,0.0,0.01,0.01,,1.0,1035.0,100.0,USD,USD,False,0.500005,2025-09-08 16:20:43.152791+00:00,170.135
